Reporting Year,Reporting Month,D_Name,Proj_Name,Sec_NAme,AWC_ID,AWc_Name,Tot_UW_Normal,Tot_MUW,Tot_SUW,Tot_Wasting_Normal,Tot_Wasting_MAM,Tot_Wasting_SAM,Tot_Stunting_Normal,Tot_Stunting_MAM,Tot_Stunting_SAM
2019,9,KHAMMAM,KHAMMAM (R),Jalagamnagar,2205263,Sree Nagar Colony (Mini),10,2,1,13,0,0,7,4,2
2019,9,KHAMMAM,KHAMMAM (R),Thanikella,2205148,Chinnagopathi - 1,36,7,2,43,2,0,6,18,21
2019,9,KHAMMAM,KHAMMAM (R),Thanikella,2205247,Uppalachelaka II,22,1,4,27,0,0,7,7,13
2019,9,KHAMMAM,KHAMMAM (R),Jalagamnagar,2205028,Chinthapalli (Mini),17,11,2,29,0,1,12,11,7
2019,9,KHAMMAM,KHAMMAM (R),Jalagamnagar,2205258,Nadimithanda (Mini),19,5,0,22,2,0,20,2,2
2019,9,KHAMMAM,KHAMMAM (R),Chirumarri,2205089,Khanapuram,6,5,2,6,2,5,10,1,2
2019,9,KHAMMAM,KHAMMAM (R),Banapuram,2205110,Banapuram - II,26,13,5,38,1,5,13,16,15
2019,9,KHAMMAM,KHAMMAM (R),Chirumarri,2205092,Pammi - II,19,4,0,23,0,0,9,6,8
2019,9,KHAMMAM,KHAMMAM (R),Chirumarri,2205094,Chirumarri - 1,21,5,0,26,0,0,14,6,6
2019,9,KHAMMAM,KHAMMAM (R),Chirumarri,2205241,VV Krishnapuram III,27,4,1,28,1,3,18,6,8
2019,9,KHAMMAM,KHAMMAM (R),Nagulavancha,2205199,Nagulavancha - 1,35,14,1,46,4,0,20,13,17
2019,9,KHAMMAM,KHAMMAM (R),Nagulavancha,2205309,R.K.Puram (Mini),28,3,0,22,4,5,24,5,2
2019,9,KHAMMAM,KHAMMAM (R),Banapuram,2205115,Vallabhi - I,23,3,1,25,2,0,7,13,7
2019,9,KHAMMAM,KHAMMAM (R),Chirumarri,2205095,Chirumarri - 2,14,2,0,15,1,0,11,3,2
2019,9,KHAMMAM,KHAMMAM (R),Nagulavancha,2205203,Seethampeta,16,1,0,16,1,0,11,5,1
2019,9,KHAMMAM,KHAMMAM (R),Chirumarri,2205097,Vallapuram,26,1,1,27,1,0,18,6,4
2019,9,KHAMMAM,KHAMMAM (R),Chirumarri,2205101,V Kistapuram - 2,19,1,2,20,2,0,17,4,1
2019,9,NALGONDA,NALGONDA ,RAMULABANDA  SECTOR,2312049,Narsingbatla-II,22,1,3,25,1,0,13,5,8
2019,9,JANGAON,STN.GHANPUR,SHIVUNIPALLY,2104037,Viswanadapura,16,3,2,19,0,2,14,4,3
2019,9,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Kondamadugu,2302064,Magdhumpally,25,4,3,21,4,7,20,3,9
2019,9,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Kondamadugu,2302074,Kondamadugu III ( Chatraganiguda),39,6,0,42,1,2,37,5,3
2019,9,JANGAON,STN.GHANPUR,SHIVUNIPALLY,2104227,Akkapallygudem,16,1,0,13,4,0,14,3,0
2019,9,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Kondamadugu,2302079,Jemulapeta,27,8,0,27,7,1,22,4,9
2019,9,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Kondamadugu,2302081,Rahimkhanguda,26,8,6,31,8,1,18,11,11
2019,9,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Kondamadugu,2302101,Anamapatla,23,3,5,29,1,1,14,8,9
2019,9,KAMAREDDY,DOMAKONDA,Bhiknur,1805049,Bhiknoor-6,16,6,3,23,0,2,13,7,5
2019,9,KAMAREDDY,DOMAKONDA,Bhiknur,1805050,Bhiknoor-7,35,13,3,46,5,0,26,16,9
2019,9,KAMAREDDY,DOMAKONDA,domakonda,1805004,Domakonda-4,20,5,1,22,1,3,13,8,5
2019,9,KAMAREDDY,DOMAKONDA,domakonda,1805021,Lingupally,24,11,1,25,3,8,26,6,4
2019,9,KAMAREDDY,DOMAKONDA,domakonda,1805009,Domakonda-9,17,7,7,30,1,0,7,4,20
2019,9,KAMAREDDY,DOMAKONDA,domakonda,1805199,Domakonda-14,24,10,3,35,0,2,16,11,10
2019,9,KAMAREDDY,DOMAKONDA,domakonda,1805005,Domakonda-5,19,2,4,24,1,0,7,4,14
2019,9,KAMAREDDY,DOMAKONDA,domakonda,1805142,Domakonda-12,27,8,8,40,0,3,17,11,15
2019,9,KAMAREDDY,DOMAKONDA,domakonda,1805002,Domakonda-2,33,11,8,49,3,0,29,9,14
2019,9,KAMAREDDY,DOMAKONDA,domakonda,1805006,Domakonda-6,28,10,2,37,1,2,19,16,5
2019,9,BHADRADRI-KOTHAGUDEM,DUMMUGUDEM,Narasapuram,2217091,Regubally Colony,12,1,0,13,0,0,2,3,8
2019,9,BHADRADRI-KOTHAGUDEM,DUMMUGUDEM,Narasapuram,2217075,B Kothagudem,13,12,4,27,2,0,9,9,11
2019,9,BHADRADRI-KOTHAGUDEM,DUMMUGUDEM,Narasapuram,2217089,Ramaraopeta -II,7,3,1,10,1,0,2,4,5
2019,9,BHADRADRI-KOTHAGUDEM,DUMMUGUDEM,Narasapuram,2217088,Ramarao peta,6,2,4,6,6,0,6,4,2
2019,9,BHADRADRI-KOTHAGUDEM,DUMMUGUDEM,Narasapuram,2217081,K Rgubally,11,3,2,16,0,0,3,1,12
2019,9,BHADRADRI-KOTHAGUDEM,DUMMUGUDEM,Narasapuram,2217076,Bandarigudem,13,5,0,18,0,0,6,9,3
2019,9,BHADRADRI-KOTHAGUDEM,DUMMUGUDEM,Narasapuram,2217079,G Maradubaka,12,4,0,15,1,0,8,4,4
2019,9,BHADRADRI-KOTHAGUDEM,DUMMUGUDEM,Narasapuram,2217086,P Maradubaka,22,5,0,22,4,1,20,3,4
2019,9,BHADRADRI-KOTHAGUDEM,DUMMUGUDEM,Narasapuram,2217082,Nadikudi,22,5,2,25,3,1,19,8,2
2019,9,BHADRADRI-KOTHAGUDEM,DUMMUGUDEM,Narasapuram,2217090,Regubally,8,5,3,13,2,1,7,7,2
2019,9,BHADRADRI-KOTHAGUDEM,DUMMUGUDEM,Narasapuram,2217126,GUNDUVARIGUDEM (Mini),6,0,0,6,0,0,6,0,0
2019,9,BHADRADRI-KOTHAGUDEM,DUMMUGUDEM,Narasapuram,2217127,NADIKUDI GUMPU (Mini),16,3,2,15,2,4,11,8,2
2019,9,YADADRI-BHUVANGIRI,RAMANNAPET (R),Sarvel,2310126,Mohammadabad,12,5,0,15,2,0,9,6,2
2019,9,KARIMNAGAR,KARIMNAGAR (R ),Ganneruvaram,2006179,Gundlapally,25,15,10,26,12,12,37,8,5
2019,9,NIRMAL,BHAINSA,Mahagaon,1911240,Chinthalbori I,20,3,3,20,6,0,19,2,5
2019,9,BHADRADRI-KOTHAGUDEM,DUMMUGUDEM,Bhadrachalam,2202103,MARUTHINAGAR (Mini),0,0,0,0,0,0,0,0,0
2019,9,BHADRADRI-KOTHAGUDEM,DUMMUGUDEM,Bhadrachalam,2202186,Shiplinagar ,20,6,13,34,4,1,8,3,28
2019,9,BHADRADRI-KOTHAGUDEM,DUMMUGUDEM,Bhadrachalam,2202104,SUBHASHNAGAR (Mini),0,0,0,0,0,0,0,0,0
2019,9,SURYAPET,SURYAPET (U),BODRAIBAZAR,2316050,Rajeev Nagar,35,7,0,40,1,1,23,10,9
2019,9,JAGITYAL,JAGITYAL,beemaram,2011270,Venkatraopeta - II,18,8,16,40,1,1,7,14,21
2019,9,JAGITYAL,JAGITYAL,beemaram,2011272,Katlakunta - I-1,3,4,16,18,0,5,4,1,18
2019,9,JAGITYAL,JAGITYAL,beemaram,2011277,Kacharam - I,10,20,19,43,6,0,1,5,43
2019,9,JAGITYAL,JAGITYAL,beemaram,2011281,Ragogipeta,3,14,21,33,2,3,0,5,33
2019,9,SURYAPET,SURYAPET (U),Areahospital,2316075,Behind Karnati Ramaiah House,22,4,3,29,0,0,4,3,22
2019,9,SURYAPET,SURYAPET (U),Areahospital,2316080,Reddy Hostel Bazar,42,11,6,50,5,4,32,13,14
2019,9,SURYAPET,SURYAPET (U),Areahospital,2316087,Saraswathi School West Side,22,4,1,27,0,0,17,4,6
2019,9,SURYAPET,SURYAPET (U),BODRAIBAZAR,2316056,Yerkali Bazar,18,7,2,26,0,1,14,7,6
2019,9,SURYAPET,SURYAPET (U),BODRAIBAZAR,2316071,Golla Bazar,17,2,3,16,3,3,12,2,8
2019,9,SURYAPET,SURYAPET (U),Areahospital,2316082,Thandu Bixam House,5,4,13,17,1,4,6,1,15
2019,9,SURYAPET,SURYAPET (U),Areahospital,2316083,Yelguri Saidulu House,15,11,2,23,2,3,19,4,5
2019,9,SURYAPET,SURYAPET (U),Areahospital,2316085,Near Kanakaduga Gudi,37,3,2,38,2,2,25,14,3
2019,9,SURYAPET,SURYAPET (U),Areahospital,2316089,Behind Smashanavatika,27,3,4,33,0,1,11,5,18
2019,9,SURYAPET,SURYAPET (U),BODRAIBAZAR,2316061,Venna Linga Reddy House,21,1,0,20,2,0,8,2,12
2019,9,SURYAPET,SURYAPET (U),BODRAIBAZAR,2316064,Indiramma Colony (Nalla Chervu Thanda),72,10,8,87,2,1,38,27,25
2019,9,SURYAPET,SURYAPET (U),Areahospital,2316073,Mangali Gokul Bazar,31,6,1,37,0,1,7,9,22
2019,9,SURYAPET,SURYAPET (U),Areahospital,2316079,Muthyalamma Gudi -3,29,5,2,30,4,2,24,10,2
2019,9,MEDAK,RAMAYAMPET,Gavvalapally,1708142,Patagadda,21,7,2,21,3,6,17,5,8
2019,9,MEDAK,RAMAYAMPET,Gavvalapally,1708144,Ramaipally,26,10,1,37,0,0,1,6,30
2019,9,MEDAK,RAMAYAMPET,Gavvalapally,1708266,Rajya Thanda (Mini),11,5,0,16,0,0,4,4,8
2019,9,MEDAK,RAMAYAMPET,Gavvalapally,1708052,Kajapur,18,3,1,21,1,0,13,5,4
2019,9,MEDAK,RAMAYAMPET,Gavvalapally,1708130,Chennaipally,18,21,3,32,9,1,21,14,7
2019,9,MEDAK,RAMAYAMPET,Gavvalapally,1708126,GP Agraharam,19,18,1,33,5,0,17,17,4
2019,9,MEDAK,RAMAYAMPET,Gavvalapally,1708128,Koummaripally,25,4,3,29,3,0,13,5,14
2019,9,MEDAK,RAMAYAMPET,Gavvalapally,1708132,Khajapur(LT),36,5,0,41,0,0,19,15,7
2019,9,MEDAK,RAMAYAMPET,Gavvalapally,1708076,Shalipet,31,16,5,35,14,3,29,16,7
2019,9,MEDAK,RAMAYAMPET,Gavvalapally,1708131,Sagaipally,21,12,5,33,4,1,9,11,18
2019,9,MEDAK,RAMAYAMPET,Gavvalapally,1708218,Gajagatlapalli II,26,7,2,29,5,1,15,13,7
2019,9,MEDAK,RAMAYAMPET,Gavvalapally,1708073,Gavvalapally,36,20,5,52,7,2,32,13,16
2019,9,MEDAK,RAMAYAMPET,Gavvalapally,1708129,Venkatraopally,35,18,7,51,7,2,32,17,11
2019,9,MEDAK,RAMAYAMPET,Gavvalapally,1708263,Koyyamari Thanda (Mini),9,2,0,11,0,0,7,2,2
2019,9,MEDAK,RAMAYAMPET,Gavvalapally,1708064,Kamaram,14,5,0,18,1,0,5,1,13
2019,9,MEDAK,RAMAYAMPET,Gavvalapally,1708124,Mirjapally(LT),27,10,0,36,0,1,8,10,19
2019,9,MEDAK,RAMAYAMPET,Gavvalapally,1708065,Mirjapally,49,4,1,42,6,6,39,7,8
2019,9,MEDAK,RAMAYAMPET,Gavvalapally,1708074,Gajagatlapally,28,6,5,36,2,1,7,11,21
2019,9,MEDAK,RAMAYAMPET,Gavvalapally,1708141,S Kondapur - 2,17,7,4,27,1,0,4,6,18
2019,9,SURYAPET,CHIVEMLA,Mothey,2317122,Gopathanda,13,7,6,15,4,7,16,6,4
